region,province,speaker,gender,filename,text
South,CaMau,spk_69_0001,1,South_CaMau_spk_69_0001_69_0001.wav,"Dự báo tình hình thì có thể là dịch bệnh có thể là có thể lây lan bởi vì lượng mưa nó phức tạp hơn những năm trước thì cái mầm bệnh là mưa nhiều là thường mấy hôm mưa nhiều những những ao tôm chuyên canh là nó bị rớt tôm nhiều rớt tôm nhiều là có vấn đề liên quan đến dịch bệnh nó mới rớt, nó bình thường nó không rớt."
South,CaMau,spk_69_0002,1,South_CaMau_spk_69_0002_69_0002.wav,"Mưa lớn thì mình tăng cường cái chạy quạt, oxy, bón vôi. Trong quá trình đó thì bà con mình tăng cường sức đề kháng cho tôm nuôi của mình."
South,CaMau,spk_69_0003,1,South_CaMau_spk_69_0003_69_0004.wav,Thường thường con cua mà xuất khẩu vô nước ngoài là nó gặp cái khó khăn trong vấn đề cấm biên.
South,CaMau,spk_69_0004,1,South_CaMau_spk_69_0004_69_0006.wav,"Cố gắng để những cái đơn vị sản xuất cho giống nó chất lượng, tránh những trường hợp những con cua nó cận huyết thì sức sống nó sẽ yếu hơn. Còn về bên môi trường thì nhà nước của mình thường xuyên đi kiểm tra vùng nước ở địa bàn nuôi cua đó để cho nó kịp thời phát hiện những cái ảnh hưởng về môi trường như thế nào để xử lý kịp thì nó sẽ tốt hơn."
South,CaMau,spk_69_0005,0,South_CaMau_spk_69_0005_69_0007.wav,"Cầu mong cho làm ăn cho gia đình mạnh khỏe. Năm nào mình cũng lại, hồi nhỏ tới lớn là năm nào mình cũng lại đây."
South,TayNinh,spk_70_0001,1,South_TayNinh_spk_70_0001_70_0001.wav,"Ngoài thời gian học tập, huấn luyện sẵn sàng chiến đấu, phối hợp tuần tra, ban chỉ huy quân sự xã thường xuyên quán triệt và động viên cán bộ chiến sĩ tích cực giữ gìn vệ sinh doanh trại, tăng gia sản xuất, bảo đảm đời sống và rèn luyện sức khỏe."
South,TayNinh,spk_70_0002,1,South_TayNinh_spk_70_0002_70_0002.wav,"Tôi gắn bó lâu dài với lực lượng là nhờ sự động viên từ gia đình, sự tin tưởng, lãnh đạo của địa phương, cũng như chỉ huy các cấp, được sống và làm việc trong môi trường đồng đội đoàn kết, thương yêu nhau, sẵn sàng giúp đỡ để tôi hoàn thành tốt nhiệm vụ là động lực để tôi thôi thúc bản thân, luôn cố gắng. Tôi sẽ phấn đấu, rèn luyện và học tập nhằm đạt được nhiều thành tích cao hơn nữa, góp phần vào thành tích chung của đơn vị."
South,TayNinh,spk_70_0003,1,South_TayNinh_spk_70_0003_70_0003.wav,"Trong công tác phối hợp giữ gìn trật tự ở địa phương, Ban chỉ huy quân sự xã là phối hợp rất tốt với lực lượng công an ở xã tổ chức tuần tra thường xuyên giữ gìn trật tự ở địa phương."
South,TayNinh,spk_70_0004,1,South_TayNinh_spk_70_0004_70_0005.wav,"Trong thời gian qua,thì đội cảnh sát đường thị đã tăng cường công tác tuần tra kiểm soát trong đó tập trung xử lý mạnh hai cái chuyên đề đó là phương tiện vận chuyển hàng hóa, hóa, vạch, mức nước, an toàn. Thứ hai nữa là cái người điều khiển, thường xuyên sử dụng cái nồng độ cồn. Thì trong thời gian qua,thì chỗ đường thủy thì cũng tăng cường kiểm tra và xử lý thì qua kiểm tra cũng lập biên bản xử lý nghiêm các trường hợp vi phạm."
South,TayNinh,spk_70_0005,1,South_TayNinh_spk_70_0005_70_0006.wav,Mới vi vi phạm quá tải nên cũng có báo chủ chuyến sau chạy giảm lại chút xíu. Anh cảnh sát cũng có cảnh cáo hoài à.
South,BenTre,spk_71_0001,1,South_BenTre_spk_71_0001_71_0001.wav,"Sau khi mà được ngành Văn hóa ở Trung tâm văn hóa tỉnh Bến Tre có sự quan tâm là đầu tiên là thành lập câu lạc bộ âm nhạc truyền thống, rồi sau đổi là thành câu lạc bộ đờn ca Tài tử."
South,BenTre,spk_71_0002,1,South_BenTre_spk_71_0002_71_0003.wav,Nghệ nhân ưu tú Minh Lời là vừa là tác giả vừa là thầy dạy đàn đã đào tạo ra rất là nhiều cái thế hệ học trò hiện nay ở Bến Tre đặc biệt là những cái tác phẩm của ông đã in thành sách trong đó có hai cái quyển sách về đờn ca tài tử nam bộ thì hiện nay là được hầu như là cái giới của đờn ca tài tử sử dụng rất là nhiều.
South,BenTre,spk_71_0003,0,South_BenTre_spk_71_0003_71_0005.wav,"Với tôi thì tôi thấy thầy rất là dễ gần gũi, với mọi người xung quanh rất là từ tốn."
South,BenTre,spk_71_0004,0,South_BenTre_spk_71_0004_71_0007.wav,Cô là một cán bộ về hưu thì cô tham gia với tuần lễ Áo Bà Ba này thì cùng với các chị cô đồng diễn bài Những Cô Gái Đồng Bằng Sông Cửu Long để hưởng ứng tốt cái ngày Tuần lễ áo bà Ba do Trung ương Hội phát động.
South,BenTre,spk_71_0005,0,South_BenTre_spk_71_0005_71_0009.wav,Hôm nay tham gia cái buổi tập dân vũ khoác trên mình chiếc áo bà ba với chiếc khăn rằn và chiếc nón lá Bản thân tôi thấy rất là tự hào về cái trang phục này Nó là cái gợi nhớ cho chúng tôi lại cái lịch sử vẻ vang hào hùng của dân tộc Việt Nam Trong đó có phụ nữ Bến Tre.
South,BaRiaVungTau,spk_72_0001,1,South_BaRiaVungTau_spk_72_0001_72_0001.wav,Thực hiện cái mục tiêu Ủy ban tỉnh giao cho ngành hội thao trong cái đại hội này và phải đạt từ tám đến mười vị trí và phải có thứ hạng từ hai mươi mốt đến ba mươi. Đây là mục tiêu quan trọng nhất cho nên công tác tổ chức của mười bảy môn đại hội là phải hết sức thận trọng phải chọn các lực lượng vận động viên mạnh nhất ở các địa phương để chúng ta tổ chức thi đấu để chúng ta tuyển chọn những hạt nhân và tiếp tục đào tạo huấn luyện để tham dự cái kỳ đại hội sắp đến.
South,BaRiaVungTau,spk_72_0002,1,South_BaRiaVungTau_spk_72_0002_72_0002.wav,"Đi làm thuê không biết được khi muốn nuôi mà không biết được cái muốn mua con dê mà mua. Thật sự là buồn. Đến ngày hôm nay thì được bao, nhiêu con đó cảm thấy rất chi là mừng. Để rồi gia đình cố gắng phần đầu lên đây chăn nuôi."
South,BaRiaVungTau,spk_72_0003,1,South_BaRiaVungTau_spk_72_0003_72_0003.wav,Mặt trận hỗ trợ cho tôi số vốn để mua chiếc xe đi làm và tôi thấy thu nhập của tôi ổn định hơn. Cái số hỗ trợ này quan tâm kịp thời đúng lúc và sau này tôi cũng muốn ngồi mặt trận nhân rộng cái hãng này ra cho những cái hộ khác.
South,BaRiaVungTau,spk_72_0004,0,South_BaRiaVungTau_spk_72_0004_72_0004.wav,Thời hè là tụi em có nhiều thời gian rảnh nên cái việc mà tụi em tham gia hoạt  động nhiều cũng nói chung là giúp cho mình cảm thấy thoải mái hơn trong cái dịp hè. Với lại là nếu mà tham gia được mấy hành động như này thì tụi em cũng cảm thấy rất vui khi mà có phần bảo vệ được môi trường biển của tỉnh mình.
South,BaRiaVungTau,spk_72_0005,1,South_BaRiaVungTau_spk_72_0005_72_0005.wav,Tổ chức đoàn chúng ta ra quân để thực hiện như là đội công trình đô thị thì các đơn vị triển khai thực hiện rất tốt và được cái sự công nhận của xã hội và đặc biệt là của người dân tại cái địa phương nơi mà mình ra quân thực hiện.
South,SocTrang,spk_83_0001,1,South_SocTrang_spk_83_0001_83_0001.wav,"Hiện nay cái nguồn, cái nguồn mà để mà tăng trưởng cho cái khu vực một này ở ba tháng cuối năm thì cũng còn, còn cơ bản là đảm bảo như đã báo cáo."
South,SocTrang,spk_83_0002,1,South_SocTrang_spk_83_0002_83_0005.wav,"Phương án một là tăng trưởng ở quý bốn, làm sao cố gắng làm sao giữ được cái mức tăng trưởng của quý ba, tức là trên mười phần trăm ở quý bốn. Thì báo cáo đồng chí, nếu như tăng trưởng ở quý bốn mà Sóc Trăng chúng ta tăng trưởng đạt khoảng mười phần trăm, thì tốc độ tăng trưởng cả năm là sáu phẩy năm. Kinh tế của tỉnh là sáu phẩy năm phần trăm. Và nếu như chúng ta tăng trưởng quý bốn đạt mười hai phần trăm tương đương với năm hai ngàn không trăm hăm hai thì tăng trưởng kinh tế của tỉnh Sóc Trăng đạt trên bảy phần trăm."
South,SocTrang,spk_83_0003,1,South_SocTrang_spk_83_0003_83_0009.wav,"Kết quả giải ngân như vậy thì cũng chưa đạt như mong muốn, chưa đạt theo cái kết quả mà các chủ đầu tư cam kết là tổng hợp từ đầu năm. Thì sở kế hoạch đầu tư cũng đề xuất một số giải pháp để tháo gỡ khó khăn và đẩy nhanh giải ngân giống đầu tư công."
South,SocTrang,spk_83_0004,1,South_SocTrang_spk_83_0004_83_0011.wav,hết sức tập trung là quý bốn này là phải tăng trưởng mười hai phần trăm để cả năm tăng trưởng trên bảy phần trăm từng cái lĩnh vực.
South,SocTrang,spk_83_0005,1,South_SocTrang_spk_83_0005_83_0014.wav,"Cái giá lúa năm nay là tăng hơn hồi năm rồi là tám trăm đồng, đến chín trăm, mà RVT hăm mốt. Lúa giờ tại ruộng là mua là giá bảy ngàn chín, năng suất lúa năm nay ở vùng này cũng thấy cũng đỡ. Khoảng một công khoảng tám trăm kí trở lên, lợi nhuận thì một công lợi được cỡ ba triệu."
South,TraVinh,spk_84_0001,1,South_TraVinh_spk_84_0001_84_0001.wav,"Cái niềm vui lớn nhất là khi học sinh mình tiếp thu được kiến thức, vận dụng kiến thức vào thực tiễn cuộc sống, các em tiến bộ từng ngày. Đó là cái niềm vui nhất của bản thân."
South,TraVinh,spk_84_0002,0,South_TraVinh_spk_84_0002_84_0004.wav,Về giảng bài thì thầy giảng rất là hay và rất là dễ hiểu. Và thầy rất là có tâm với mấy bạn. Trong lớp mình nếu như có mấy bạn làm toán yếu thì thầy cũng sẽ ôn cho mấy bạn những bài toán từ dễ đến khó. Nếu mấy bạn làm được là thầy sẽ tuyên dương mấy bạn cho các bạn phấn đấu hơn.
South,TraVinh,spk_84_0003,1,South_TraVinh_spk_84_0003_84_0005.wav,"Thầy Nguyện là một trong những giáo viên tiêu biểu nhất của trường. Thầy rất là giỏi về chuyên môn. Về mặt công tác, thầy luôn tiên phong gương mẫu, đi đầu trong các hoạt động của nhà trường."
South,TraVinh,spk_84_0004,0,South_TraVinh_spk_84_0004_84_0008.wav,"Những năm đầu khi ra trường, cơ sở vật chất, tài liệu để bồi dưỡng cho học sinh còn thiếu thốn rất nhiều. Đường xá đi lại gặp nhiều khó khăn, học sinh trình độ của các em không đồng đều."
South,TraVinh,spk_84_0005,1,South_TraVinh_spk_84_0005_84_0010.wav,"Cô Bùi Hồng Phượng công tác ở đơn vị mình thì nói chung là một trong những tấm gương sáng của nhà trường Cô có nhiều thành tích rất là nổi trội Đối với học sinh thì rất là tận tuỵ, nhiệt tình giúp đỡ các em luôn quan tâm đến những em có điều kiện khó khăn để hỗ trợ trong học tập"
North,VinhPhuc,spk_88_0001,1,North_VinhPhuc_spk_88_0001_88_0001.wav,"Công viên này sẽ cho các em học sinh của các trường trên địa bàn thành phố Vĩnh Yên là trải nghiệm là thực hành các trang thiết bị phòng cháy chữa cháy có sẵn như bình chữa cháy tay và hướng dẫn các em học sinh các kỹ năng thoát nạn trong đám cháy và các chương trình thực hành như là sử dụng lăng phun tiêu điểm, hộp chữa cháy tiêu điểm, các phương tiện chữa cháy như là xe thang, xe chữa cháy và các em trải nghiệm thoát nạn từ trên cao nhà cao tầng."
North,VinhPhuc,spk_88_0002,1,North_VinhPhuc_spk_88_0002_88_0002.wav,"Sau khi cho vay thì địa phương cũng phối hợp với các hội đoàn thể cũng như là ngân hàng chính sách của huyện tiếp tục kiểm tra các hộ sau khi được vay là có sử dụng đúng mục đích hay không. Thì qua kiểm tra thì các hộ cơ bản đến hiện tại đang sử dụng đúng mục đích sử dụng và có hiệu quả trong một cái sự kiện, mô hình sản xuất của mình. Và phát triển kinh tế của người dân cũng ngày càng được nâng cao hơn."
North,VinhPhuc,spk_88_0003,1,North_VinhPhuc_spk_88_0003_88_0003.wav,Đối với thị trấn thì quán triệt đến công chức là trực bộ vận một cửa là giải quyết thủ tục hành chính trên tinh thần là tuyên truyền vừa làm thủ tục và vừa tuyên truyền vận động nhân dân để nhân dân thực hiện cái việc dịch vụ công có nghĩa là trực tuyến làm hồ sơ trực tuyến.
North,VinhPhuc,spk_88_0004,1,North_VinhPhuc_spk_88_0004_88_0005.wav,"Đây nó có những cái khó khăn trong cái thực hiện cái nội dung về trao dịch một cửa của nhân dân thì nó có cái điểm cũng xấu. Có nhiều người dân thì cao tuổi cho nên là điện thoại thông minh không có, Cán bộ cũng phải hướng dẫn, nó cũng gặp nhiều cái khó khăn."
North,VinhPhuc,spk_88_0005,0,North_VinhPhuc_spk_88_0005_88_0007.wav,"Tất cả các thủ tục hành chính giải quyết thì được cán bộ công chức chuyên môn Bộ Phận một Cửa thực hiện, hướng dẫn công dân thực hiện trực tiếp để làm định danh điện tử, cái dịch vụ công trực tuyến mức độ ba đến mức độ bốn. Về cái chất lượng thì cũng đã đạt được chỉ tiêu mà cấp trên giao."
North,HungYen,spk_89_0001,1,North_HungYen_spk_89_0001_89_0001.wav,Nông nghiệp đã tự nguyện tháo dỡ. Qua thống kê đã tháo dỡ trên một nghìn mét vuông diện tích mái cũng như nhà tạm. Nếu các hộ gia đình mà tháo dỡ không triệt để cũng như các hộ gia đình không chấp hành tháo dỡ thì chúng tôi sẽ tổ chức giải tỏa và xử lý không có thời gian dừng.
North,HungYen,spk_89_0002,1,North_HungYen_spk_89_0002_89_0002.wav,"Xã đang tiến hành rà soát, phân loại và tiến hành triển khai các công việc tiếp theo theo ý kiến chỉ đạo của các quan chức năng cấp trên Hiện nay thì các trường hợp từ ba mươi sáu mét vuông trở lên thì trên xã chỉ còn khoảng độ hơn một trăm trường hợp chứ cũng không nhiều. Còn có thể họ xây một cái lều lán để làm những cái dụng cụ cất trong ý. Nhưng mà chúng tôi quyết định nếu từ trên ba mươi sáu mét vuông là cũng phải tiến hành tháo dỡ."
North,HungYen,spk_89_0003,0,North_HungYen_spk_89_0003_89_0003.wav,Các bạn đều rất thích những tiết học như thế này vì nó rất vui và sôi động và có thể hiểu bài sâu hơn ạ.
North,HungYen,spk_89_0004,0,North_HungYen_spk_89_0004_89_0004.wav,Với tiết dạy thì tôi đều có sự nghiên cứu kỹ về bài qua đó là có sự điều chỉnh trong tài liệu nếu nội dung nó chưa phù hợp thì điều chỉnh logo để cho tiết nó học cho các em thảo luận nhóm tốt hơn. Nếu những cái tiết mà có áp dụng theo pháp bàn tay nặn bột thì chúng tôi đều cho các em được thực tế làm các thí nghiệm để các em tự rút ra kiến thức cho chính bản thân mình.
North,HungYen,spk_89_0005,0,North_HungYen_spk_89_0005_89_0005.wav,"Với cái thời gian tiếp theo thì chúng tôi cũng làm sao duy trì tốt được mọi cái nề nếp của giáo viên cũng như là của học sinh. Và đồng thời là chúng tôi chủ động trong mọi việc sáng tạo trong công việc chỉ đạo cũng như là cho giáo viên phát huy được những cái mặt mạnh của mình để đổi mới trong phương pháp dạy và học theo hướng tích cực. hiệu quả nhất trong tất cả các môn học và đồng thời cho các em tự trải nghiệm, tự sáng tạo trong học tập để các em tiếp thu kiến thức một cách tự giác nhất."
North,HaNam,spk_90_0001,0,North_HaNam_spk_90_0001_90_0001.wav,Từ khi mà áp dụng vietgap thì con cá ăn là sạch sẽ và tuân thủ đúng quy trình vietgap thì con cá lớn nhanh hơn và sản phẩm bán ra thị trường tiêu thụ tốt hơn.
North,HaNam,spk_90_0002,1,North_HaNam_spk_90_0002_90_0002.wav,"Ngoài các cái điều kiện về cơ sở tầng vật chất ra thì người nuôi trồng thủy sản cũng cần phải có trình độ, năng lực, kỹ thuật kỹ nhất định ấy thì mới có thể ứng dụng được các công nghệ tiến bộ, kỹ thuật công nghệ mới cũng như là thực hành cái việc quản lý nuôi trồng thủy sản tốt áp dụng vào trong sản xuất của mình."
North,HaNam,spk_90_0003,1,North_HaNam_spk_90_0003_90_0004.wav,"Vận động nhiều lần, thậm chí người ta cũng sẽ có cái biên bản, người ta sẽ cam kết là thôi khi công trình đến thì họ sẽ di chuyển. Chính vì cái kết quả đó là cái điều rất thuận lợi cho địa phương. Đấy đúng đến thời điểm này thì đã bàn giao cái công trình cho cho cho nhà thầu để làm. Đấy là không còn vướng mắc gì cả."
North,HaNam,spk_90_0004,1,North_HaNam_spk_90_0004_90_0005.wav,"Con đường bốn chín năm B cũng toàn bộ khu tái định cư rồi thì dân hoàn toàn ủng hộ, nhất trí theo cái chủ trương của đảng và nhà nước mang lại những cái lợi ích sau này cho nhân dân thì dân hoàn toàn ủng hộ và nhất trí."
North,HaNam,spk_90_0005,1,North_HaNam_spk_90_0005_90_0006.wav,"Khối dân vận đảng ủy đã thực hiện tốt cái vai trò của mình trong công tác nắm tình hình cũng như là tuyên truyền vận động nhân dân, thực hiện các chủ trương đường lối của đảng, chính sách pháp luật của nước nước đặc biệt là trong cái công tác giải phóng mặt bằng đã phối hợp để làm tốt cái mô hình về dân vận chính quyền để thực hiện cái giải phóng mặt bằng thì đến thời điểm này thì các hộ dân trong địa bàn cũng thực hiện tốt theo cái chỉ đạo chung của đảng cũng như là cái vai trò của khối dân vận được phát huy."
South,BinhPhuoc,spk_93_0001,1,South_BinhPhuoc_spk_93_0001_93_0001.wav,"Đồng chí Kiên có tạo một tổ hợp tác bên sầu Riêng để cho anh em cùng giao lưu, chia sẻ kinh nghiệm."
South,BinhPhuoc,spk_93_0002,1,South_BinhPhuoc_spk_93_0002_93_0003.wav,Là một người con sinh ra và lớn lên tại vùng đất này thì sống từ nhỏ đến lớn. Xong thấy được cái sự khó khăn của bà con ở nơi đây thì tôi cũng tham gia vào công tác xã hội.
South,BinhPhuoc,spk_93_0003,0,South_BinhPhuoc_spk_93_0003_93_0005.wav,Tết này thì bà con rất là mừng vì có cái con đường rộng rãi. Xe cộ chạy qua chạy lại thì không có phải chờ phải đợi phải tránh như hồi xưa nữa. Bà con rất là phấn khởi. Năm nay thì ăn Tết thì chắc là vui hơn mọi năm.
South,BinhPhuoc,spk_93_0004,1,South_BinhPhuoc_spk_93_0004_93_0006.wav,"Đồng chí Kiên tuy là tuổi rất là trẻ Nhưng mà có một cái nhiệt huyết Tức là làm việc với dân Mọi lúc, mọi nơi Không nề hà, sớm khuya hay giữa đường Dân thắc mắc, vẫn giải đáp nghiêm túc."
South,BinhPhuoc,spk_93_0005,1,South_BinhPhuoc_spk_93_0005_93_0008.wav,"Chúng tôi như là người cao tuổi mà đi như thế là thể dục thể thao là thấy là tập thể dục đi bộ hàng ngày hàng đêm là chúng tôi đi bộ rất là thuận tiện tức là nó sáng tỏa. Bà con nói chung là phấn khởi yên tâm lao động sản xuất Nhiều nhà có điều kiện là mở rộng sản xuất mua sắm, ô tô mua sắm cả ô tô mua sắm như thế là các phương tiện trang thiết bị là đắt giá"
South,BacLieu,spk_94_0001,1,South_BacLieu_spk_94_0001_94_0001.wav,"Thực hiện công điện của Thủ tướng Chính phủ về đảm bảo trật tự an toàn giao thông trong dịp lễ hai tháng chín, Ủy ban Nhân dân tỉnh đã có văn bản chỉ đạo các sở ban ngành, các tổ chức chính trị xã hội thực hiện đồng bộ các giải pháp về đảm bảo trật tự an toàn giao thông trong dịp lễ."
South,BacLieu,spk_94_0002,1,South_BacLieu_spk_94_0002_94_0005.wav,"Tôi thấy an ninh trật tự ở đây vẫn ổn. Công an cũng sắp xếp an toàn. Sắp xếp xe cộ đậu cũng có nề nếp. Tôi đi lễ ở đây tôi cũng thấy tự tin hơn. Nói về tình hình giao thông thì tôi thấy cũng chạy có hàng ngũ đàng hoàng, cũng không có lạng lách gì hết trơn. Tốt!"
South,BacLieu,spk_94_0003,1,South_BacLieu_spk_94_0003_94_0006.wav,"Theo kế hoạch thời gian năm học của sở thì từ ngày hai mươi tám tháng tám năm hai không hai ba thì học sinh sẽ tựu trường, sẽ có gần một tuần để tổ chức các hoạt động tựu trường cho các em."
South,BacLieu,spk_94_0004,1,South_BacLieu_spk_94_0004_94_0011.wav,Trước mắt là tuyên truyền các cái khẩu hiệu là hành động thiết thực để khi các em học sinh đến trường có cái ý thức về cái kiến thức cơ bản về cái luật giao thông cũng như các hành vi phạm thường xảy ra để cho là các em nâng cao cái ý thức khi tham gia giao thông. Đặc biệt hơn nữa là cái kỹ năng lái xe.
South,BacLieu,spk_94_0005,1,South_BacLieu_spk_94_0005_94_0012.wav,"Đối với cảnh sát giao thông trật tự trật tự, thì phải làm tốt với công tác tuyên truyền. Vì như các đồng chí cũng biết là thời gian nghỉ lễ thì nó dài, do đó lưu lượng phương tiện tập trung về đông, người dân tập trung nghỉ lễ sẽ đông."
